car-type,car-id,visit,start_time,end_time,stay_duration,stops,num_generalgate,num_rangerstop,num_camping,num_rangerbase,num_gate,total_visit,total_stay_duration,total_stops,total_num_generalgate,total_num_rangerstop,total_num_camping,total_num_rangerbase,total_num_gate
1,20152625022619-350,0,2015-08-25T14:26:19Z,2015-08-25T15:53:38Z,1.4552777777777777,11,5,2,2,0,0,1,1.4552777777777777,11,5,2,2,0,0
1,20152625082631-507,0,2015-08-25T08:26:31Z,2015-08-26T17:14:29Z,32.79944444444445,12,6,2,2,0,0,1,32.79944444444445,12,6,2,2,0,0
1,20152625102655-249,0,2015-07-25T10:26:55Z,2015-07-26T09:41:32Z,23.24361111111111,12,6,2,2,0,0,1,23.24361111111111,12,6,2,2,0,0
1,20152626022659-583,0,2015-07-26T14:26:59Z,2015-07-28T19:02:51Z,52.59777777777778,14,6,4,2,0,0,1,52.59777777777778,14,6,4,2,0,0
1,20152626062625-468,0,2015-07-26T06:26:25Z,2015-07-27T23:40:06Z,41.22805555555556,12,6,2,2,0,0,1,41.22805555555556,12,6,2,2,0,0
1,20152627052611-825,0,2015-09-27T05:26:11Z,2015-09-27T10:30:24Z,5.070277777777778,12,6,2,2,0,0,1,5.070277777777778,12,6,2,2,0,0
1,20152627092600-849,0,2015-10-27T09:26:00Z,2015-10-27T10:43:01Z,1.283611111111111,10,4,2,2,0,0,1,1.283611111111111,10,4,2,2,0,0
1,20152628012607-30,0,2015-12-28T13:26:07Z,2015-12-28T13:57:37Z,0.525,3,1,0,0,0,0,1,0.525,3,1,0,0,0,0
1,20152629022625-52,0,2015-06-29T14:26:25Z,2015-07-04T14:08:29Z,119.70111111111112,13,7,2,2,0,0,1,119.70111111111112,13,7,2,2,0,0
1,20152629042632-481,0,2015-08-29T16:26:32Z,2015-09-05T22:55:01Z,174.47472222222223,14,6,4,2,0,0,1,174.47472222222223,14,6,4,2,0,0
1,20152630092647-226,0,2015-08-30T09:26:47Z,2015-08-31T16:04:23Z,30.626666666666672,11,5,2,2,0,0,1,30.626666666666672,11,5,2,2,0,0
1,20152630102605-959,0,2015-06-30T22:26:05Z,2015-06-30T23:00:27Z,0.5727777777777778,6,2,2,0,0,0,1,0.5727777777777778,6,2,2,0,0,0
1,20152701022732-867,0,2015-10-01T14:27:32Z,2015-10-01T15:11:17Z,0.7291666666666666,6,2,2,0,0,0,1,0.7291666666666666,6,2,2,0,0,0
1,20152701112759-138,0,2015-07-01T11:27:59Z,2015-07-09T12:23:39Z,192.92777777777778,16,8,4,2,0,0,1,192.92777777777778,16,8,4,2,0,0
1,20152702012744-220,0,2015-06-02T13:27:44Z,2015-06-02T14:35:54Z,1.136111111111111,7,3,0,2,0,0,1,1.136111111111111,7,3,0,2,0,0
1,20152702072702-121,0,2015-10-02T07:27:02Z,2015-10-08T13:29:26Z,150.04,6,2,0,2,0,0,1,150.04,6,2,0,2,0,0
1,20152702082701-295,0,2015-07-02T08:27:01Z,2015-07-03T18:52:00Z,34.41638888888889,11,5,2,2,0,0,1,34.41638888888889,11,5,2,2,0,0
1,20152702082717-764,0,2015-07-02T08:27:17Z,2015-07-02T08:47:47Z,0.3416666666666667,2,0,0,0,0,0,1,0.3416666666666667,2,0,0,0,0,0
1,20152702112740-619,0,2015-08-02T11:27:40Z,2015-08-02T12:02:20Z,0.5777777777777777,6,2,0,2,0,0,1,0.5777777777777777,6,2,0,2,0,0
1,20152702112744-513,0,2015-08-02T11:27:44Z,2015-08-02T12:38:08Z,1.1733333333333333,7,3,0,2,0,0,1,1.1733333333333333,7,3,0,2,0,0
1,20152703012746-542,0,2015-06-03T13:27:46Z,2015-06-04T16:41:39Z,27.23138888888889,12,6,2,2,0,0,1,27.23138888888889,12,6,2,2,0,0
1,20152703062723-570,0,2015-06-03T06:27:23Z,2015-06-04T16:42:07Z,34.245555555555555,12,6,2,2,0,0,1,34.245555555555555,12,6,2,2,0,0
1,20152703072711-146,0,2015-09-03T07:27:11Z,2015-09-06T21:15:34Z,85.80638888888889,10,4,2,2,0,0,1,85.80638888888889,10,4,2,2,0,0
1,20152703072722-313,0,2015-07-03T07:27:22Z,2015-07-03T09:33:47Z,2.1069444444444443,14,6,4,2,0,0,1,2.1069444444444443,14,6,4,2,0,0
1,20152703092725-377,0,2015-08-03T09:27:25Z,2015-08-03T11:59:53Z,2.5411111111111113,11,5,2,2,0,0,1,2.5411111111111113,11,5,2,2,0,0
1,20152703112735-711,0,2015-07-03T11:27:35Z,2015-07-05T10:37:28Z,47.164722222222224,6,2,0,2,0,0,1,47.164722222222224,6,2,0,2,0,0
1,20152704012705-41,0,2015-07-04T13:27:05Z,2015-07-06T13:11:29Z,47.74,6,2,0,2,0,0,1,47.74,6,2,0,2,0,0
1,20152704022701-232,0,2015-07-04T14:27:01Z,2015-07-11T07:48:56Z,161.36527777777778,7,3,0,2,0,0,1,161.36527777777778,7,3,0,2,0,0
1,20152705082700-328,0,2015-05-05T08:27:00Z,2015-05-07T20:40:16Z,60.221111111111114,6,2,0,2,0,0,1,60.221111111111114,6,2,0,2,0,0
1,20152705082730-727,0,2015-09-05T08:27:30Z,2015-09-07T21:31:01Z,61.05861111111112,11,5,2,2,0,0,1,61.05861111111112,11,5,2,2,0,0
1,20152705092735-661,0,2015-07-05T09:27:35Z,2015-07-06T20:13:32Z,34.76583333333333,11,5,2,2,0,0,1,34.76583333333333,11,5,2,2,0,0
1,20152706022725-184,0,2015-07-06T14:27:25Z,2015-07-06T14:48:30Z,0.35138888888888886,4,0,0,2,0,0,1,0.35138888888888886,4,0,0,2,0,0
1,20152707072751-974,0,2015-08-07T07:27:51Z,2015-08-08T21:21:09Z,37.888333333333335,14,6,4,2,0,0,1,37.888333333333335,14,6,4,2,0,0
1,20152707102724-384,0,2015-08-07T10:27:24Z,2015-08-11T07:58:45Z,93.5225,6,2,0,2,0,0,1,93.5225,6,2,0,2,0,0
1,20152708032744-317,0,2015-07-08T03:27:44Z,2015-07-08T03:49:48Z,0.36777777777777776,2,0,0,0,0,0,1,0.36777777777777776,2,0,0,0,0,0
1,20152708042738-355,0,2015-05-08T04:27:38Z,2015-05-08T04:52:25Z,0.41305555555555556,3,1,0,0,0,0,1,0.41305555555555556,3,1,0,0,0,0
1,20152708082725-940,0,2015-06-08T08:27:25Z,2015-06-08T08:57:58Z,0.5091666666666667,7,3,2,0,0,0,1,0.5091666666666667,7,3,2,0,0,0
1,20152709022719-478,0,2015-05-09T14:27:19Z,2015-05-09T15:23:51Z,0.9422222222222222,7,3,0,2,0,0,1,0.9422222222222222,7,3,0,2,0,0
1,20152709052707-15,0,2015-10-09T05:27:07Z,2015-10-09T11:36:04Z,6.149166666666667,12,6,2,2,0,0,1,6.149166666666667,12,6,2,2,0,0
1,20152709072703-969,0,2015-06-09T07:27:03Z,2015-06-16T09:16:27Z,169.82333333333332,9,3,2,2,0,0,1,169.82333333333332,9,3,2,2,0,0
1,20152709082754-396,0,2015-07-09T08:27:54Z,2015-07-12T08:30:36Z,72.045,11,5,2,2,0,0,1,72.045,11,5,2,2,0,0
1,20152710022715-872,0,2015-08-10T14:27:15Z,2015-08-11T18:43:33Z,28.27166666666667,18,10,4,2,0,0,1,28.27166666666667,18,10,4,2,0,0
1,20152710092737-981,0,2015-06-10T21:27:37Z,2015-06-10T22:28:40Z,1.0175,9,5,2,0,0,0,1,1.0175,9,5,2,0,0,0
1,20152710122745-528,0,2015-08-10T12:27:45Z,2015-08-27T19:00:53Z,414.55222222222216,12,6,2,2,0,0,1,414.55222222222216,12,6,2,2,0,0
1,20152711062726-437,0,2015-07-11T06:27:26Z,2015-07-11T06:55:52Z,0.4738888888888889,3,1,0,0,0,0,1,0.4738888888888889,3,1,0,0,0,0
1,20152711082701-441,0,2015-07-11T08:27:01Z,2015-07-12T18:32:40Z,34.09416666666666,9,3,2,2,0,0,1,34.09416666666666,9,3,2,2,0,0
1,20152711082711-835,0,2015-07-11T08:27:11Z,2015-07-11T12:34:03Z,4.114444444444445,16,8,4,2,0,0,1,4.114444444444445,16,8,4,2,0,0
1,20152711102726-214,0,2015-07-11T10:27:26Z,2015-07-11T12:11:54Z,1.741111111111111,16,8,4,2,0,0,1,1.741111111111111,16,8,4,2,0,0
1,20152712012750-549,0,2015-05-12T13:27:50Z,2015-05-18T20:24:44Z,150.94833333333332,4,0,0,2,0,0,1,150.94833333333332,4,0,0,2,0,0
1,20152712032717-170,0,2015-12-12T15:27:17Z,2015-12-12T15:54:13Z,0.4488888888888889,3,1,0,0,0,0,1,0.4488888888888889,3,1,0,0,0,0
1,20152712032736-635,0,2015-10-12T03:27:36Z,2015-10-12T03:45:30Z,0.29833333333333334,2,0,0,0,0,0,1,0.29833333333333334,2,0,0,0,0,0
1,20152712062746-485,0,2015-09-12T06:27:46Z,2015-09-12T09:11:54Z,2.7355555555555555,5,1,0,2,0,0,1,2.7355555555555555,5,1,0,2,0,0
1,20152712082719-296,0,2015-08-12T08:27:19Z,2015-08-13T21:40:16Z,37.215833333333336,6,2,0,2,0,0,1,37.215833333333336,6,2,0,2,0,0
1,20152712102746-890,0,2015-09-12T10:27:46Z,2015-09-15T12:39:31Z,74.19583333333334,9,3,2,2,0,0,1,74.19583333333334,9,3,2,2,0,0
1,20152712122737-855,0,2015-06-12T12:27:37Z,2015-06-17T16:56:57Z,124.48888888888887,14,6,4,2,0,0,1,124.48888888888887,14,6,4,2,0,0
1,20152713052737-917,0,2015-09-13T17:27:37Z,2015-09-13T18:11:19Z,0.7283333333333334,6,2,2,0,0,0,1,0.7283333333333334,6,2,2,0,0,0
1,20152713052748-632,0,2015-09-13T17:27:48Z,2015-09-13T17:49:01Z,0.3536111111111111,2,0,0,0,0,0,1,0.3536111111111111,2,0,0,0,0,0
1,20152713072733-35,0,2015-06-13T07:27:33Z,2015-06-13T08:02:46Z,0.5869444444444445,6,2,2,0,0,0,1,0.5869444444444445,6,2,2,0,0,0
1,20152713122722-282,0,2015-09-13T00:27:22Z,2015-09-13T00:48:28Z,0.3516666666666667,2,0,0,0,0,0,1,0.3516666666666667,2,0,0,0,0,0
1,20152713122742-24,0,2015-08-13T12:27:42Z,2015-08-14T13:49:53Z,25.369722222222222,9,3,2,2,0,0,1,25.369722222222222,9,3,2,2,0,0
1,20152714032723-265,0,2015-08-14T15:27:23Z,2015-08-14T16:44:00Z,1.2769444444444444,6,2,0,2,0,0,1,1.2769444444444444,6,2,0,2,0,0
1,20152714062745-516,0,2015-10-14T06:27:45Z,2015-10-14T07:32:33Z,1.08,9,3,2,2,0,0,1,1.08,9,3,2,2,0,0
1,20152714112748-458,0,2015-07-14T11:27:48Z,2015-07-14T12:27:41Z,0.9980555555555556,9,5,2,0,0,0,1,0.9980555555555556,9,5,2,0,0,0
1,20152715082716-327,0,2015-09-15T20:27:16Z,2015-09-15T21:14:15Z,0.7830555555555555,7,3,2,0,0,0,1,0.7830555555555555,7,3,2,0,0,0
1,20152716012759-993,0,2015-09-16T13:27:59Z,2015-09-16T14:22:41Z,0.9116666666666666,9,5,2,0,0,0,1,0.9116666666666666,9,5,2,0,0,0
1,20152716022735-871,0,2015-07-16T14:27:35Z,2015-07-17T06:35:00Z,16.12361111111111,6,2,0,2,0,0,1,16.12361111111111,6,2,0,2,0,0
1,20152716042757-275,0,2015-07-16T16:27:57Z,2015-07-16T17:48:49Z,1.3477777777777777,10,4,2,2,0,0,1,1.3477777777777777,10,4,2,2,0,0
1,20152716082703-974,0,2015-09-16T08:27:03Z,2015-09-18T23:26:27Z,62.99,13,7,2,2,0,0,1,62.99,13,7,2,2,0,0
1,20152716102734-529,0,2015-08-16T10:27:34Z,2015-08-17T12:47:33Z,26.33305555555555,11,5,2,2,0,0,1,26.33305555555555,11,5,2,2,0,0
1,20152716122736-950,0,2015-07-16T12:27:36Z,2015-07-20T13:31:00Z,97.05666666666667,9,3,2,2,0,0,1,97.05666666666667,9,3,2,2,0,0
1,20152717042750-937,0,2015-10-17T16:27:50Z,2015-10-17T17:04:24Z,0.6094444444444445,9,3,2,2,0,0,1,0.6094444444444445,9,3,2,2,0,0
1,20152717062754-144,0,2015-08-17T18:27:54Z,2015-08-17T18:56:37Z,0.4786111111111111,7,3,2,0,0,0,1,0.4786111111111111,7,3,2,0,0,0
1,20152717122753-2,0,2015-09-17T12:27:53Z,2015-09-17T13:17:01Z,0.8188888888888889,7,3,2,0,0,0,1,0.8188888888888889,7,3,2,0,0,0
1,20152718102738-773,0,2015-07-18T10:27:38Z,2015-07-18T11:35:13Z,1.1263888888888889,7,3,0,2,0,0,1,1.1263888888888889,7,3,0,2,0,0
1,20152718102756-727,0,2015-08-18T10:27:56Z,2015-08-23T13:34:14Z,123.10499999999999,16,8,4,2,0,0,1,123.10499999999999,16,8,4,2,0,0
1,20152719032729-250,0,2015-08-19T15:27:29Z,2015-08-23T19:52:13Z,100.41222222222221,11,5,2,2,0,0,1,100.41222222222221,11,5,2,2,0,0
1,20152719082732-854,0,2015-07-19T20:27:32Z,2015-07-19T20:58:12Z,0.5111111111111111,4,2,0,0,0,0,1,0.5111111111111111,4,2,0,0,0,0
1,20152719102718-287,0,2015-08-19T10:27:18Z,2015-08-26T10:53:21Z,168.43416666666667,11,5,2,2,0,0,1,168.43416666666667,11,5,2,2,0,0
1,20152720032733-633,0,2015-09-20T15:27:33Z,2015-09-22T21:37:09Z,54.16,12,6,2,2,0,0,1,54.16,12,6,2,2,0,0
1,20152720112739-23,0,2015-08-20T11:27:39Z,2015-08-23T11:43:59Z,72.27222222222223,7,3,0,2,0,0,1,72.27222222222223,7,3,0,2,0,0
1,20152721082743-391,0,2015-07-21T08:27:43Z,2015-07-22T21:13:59Z,36.77111111111111,7,3,0,2,0,0,1,36.77111111111111,7,3,0,2,0,0
1,20152721082747-925,0,2015-09-21T08:27:47Z,2015-09-22T23:49:17Z,39.358333333333334,17,9,4,2,0,0,1,39.358333333333334,17,9,4,2,0,0
1,20152721092703-739,0,2015-08-21T09:27:03Z,2015-08-21T10:59:18Z,1.5375,11,5,2,2,0,0,1,1.5375,11,5,2,2,0,0
1,20152721092721-707,0,2015-05-21T09:27:21Z,2015-05-21T09:52:03Z,0.4116666666666667,2,0,0,0,0,0,1,0.4116666666666667,2,0,0,0,0,0
1,20152722082714-814,0,2015-09-22T08:27:14Z,2015-09-22T09:25:03Z,0.9636111111111111,8,4,2,0,0,0,1,0.9636111111111111,8,4,2,0,0,0
1,20152722102759-13,0,2015-08-22T10:27:59Z,2015-08-22T11:44:10Z,1.2697222222222222,12,6,2,2,0,0,1,1.2697222222222222,12,6,2,2,0,0
1,20152723012701-563,0,2015-09-23T13:27:01Z,2015-09-23T14:21:41Z,0.9111111111111111,8,4,2,0,0,0,1,0.9111111111111111,8,4,2,0,0,0
1,20152723012751-951,0,2015-08-23T13:27:51Z,2015-08-25T07:44:23Z,42.275555555555556,6,2,0,2,0,0,1,42.275555555555556,6,2,0,2,0,0
1,20152723022703-590,0,2015-06-23T14:27:03Z,2015-07-06T08:25:26Z,305.97305555555556,12,6,2,2,0,0,1,305.97305555555556,12,6,2,2,0,0
1,20152723032707-725,0,2015-09-23T15:27:07Z,2015-09-23T17:32:09Z,2.0838888888888887,16,8,4,2,0,0,1,2.0838888888888887,16,8,4,2,0,0
1,20152723032741-851,0,2015-08-23T15:27:41Z,2015-08-31T07:12:43Z,183.75055555555556,11,5,2,2,0,0,1,183.75055555555556,11,5,2,2,0,0
1,20152723042726-628,0,2015-09-23T16:27:26Z,2015-09-23T17:12:56Z,0.7583333333333333,6,2,2,0,0,0,1,0.7583333333333333,6,2,2,0,0,0
1,20152723122730-481,0,2015-08-23T00:27:30Z,2015-08-23T01:35:40Z,1.136111111111111,8,4,2,0,0,0,1,1.136111111111111,8,4,2,0,0,0
1,20152724022701-346,0,2015-09-24T14:27:01Z,2015-09-25T21:14:07Z,30.785,7,3,0,2,0,0,1,30.785,7,3,0,2,0,0
1,20152724022725-929,0,2015-06-24T14:27:25Z,2015-06-24T15:57:26Z,1.5002777777777778,11,5,2,2,0,0,1,1.5002777777777778,11,5,2,2,0,0
1,20152724022730-933,0,2015-08-24T14:27:30Z,2015-08-24T14:59:03Z,0.5258333333333334,6,2,2,0,0,0,1,0.5258333333333334,6,2,2,0,0,0
1,20152724032734-919,0,2015-11-24T15:27:34Z,2015-11-24T16:24:45Z,0.9530555555555555,9,5,2,0,0,0,1,0.9530555555555555,9,5,2,0,0,0
1,20152724062710-421,0,2015-07-24T06:27:10Z,2015-07-31T19:29:02Z,181.0311111111111,13,7,2,2,0,0,1,181.0311111111111,13,7,2,2,0,0
1,20152724112733-858,0,2015-07-24T11:27:33Z,2015-07-31T12:36:46Z,169.1536111111111,12,6,2,2,0,0,1,169.1536111111111,12,6,2,2,0,0
1,20152725032725-88,0,2015-06-25T15:27:25Z,2015-06-27T11:46:53Z,44.324444444444445,11,5,2,2,0,0,1,44.324444444444445,11,5,2,2,0,0
1,20152725072753-376,0,2015-09-25T07:27:53Z,2015-09-25T08:34:21Z,1.1077777777777778,8,4,2,0,0,0,1,1.1077777777777778,8,4,2,0,0,0
1,20152726032711-587,0,2015-07-26T15:27:11Z,2015-07-29T19:28:47Z,76.02666666666667,12,4,4,2,0,0,1,76.02666666666667,12,4,4,2,0,0
1,20152726032754-124,0,2015-06-26T15:27:54Z,2015-07-01T10:39:00Z,115.18500000000002,11,5,2,2,0,0,1,115.18500000000002,11,5,2,2,0,0
1,20152726042723-397,0,2015-07-26T16:27:23Z,2015-07-27T17:40:38Z,25.220833333333335,11,5,2,2,0,0,1,25.220833333333335,11,5,2,2,0,0
1,20152726042724-61,0,2015-08-26T16:27:24Z,2015-08-26T17:27:35Z,1.0030555555555556,9,5,2,0,0,0,1,1.0030555555555556,9,5,2,0,0,0
1,20152726042751-686,0,2015-08-26T16:27:51Z,2015-08-30T09:37:31Z,89.16111111111111,12,6,2,2,0,0,1,89.16111111111111,12,6,2,2,0,0
1,20152727032726-130,0,2015-06-27T15:27:26Z,2015-06-29T07:54:12Z,40.44611111111111,12,6,2,2,0,0,1,40.44611111111111,12,6,2,2,0,0
1,20152727122717-345,0,2015-06-27T12:27:17Z,2015-06-27T13:29:48Z,1.0419444444444443,6,2,0,2,0,0,1,1.0419444444444443,6,2,0,2,0,0
1,20152727122724-538,0,2015-09-27T12:27:24Z,2015-10-03T07:19:02Z,138.86055555555555,7,3,0,2,0,0,1,138.86055555555555,7,3,0,2,0,0
1,20152728082727-282,0,2015-06-28T08:27:27Z,2015-07-03T16:08:03Z,127.67666666666666,12,6,2,2,0,0,1,127.67666666666666,12,6,2,2,0,0
1,20152729032751-107,0,2015-06-29T03:27:51Z,2015-06-29T04:01:56Z,0.5680555555555556,4,2,0,0,0,0,1,0.5680555555555556,4,2,0,0,0,0
1,20152729052719-451,0,2015-08-29T17:27:19Z,2015-09-03T15:45:08Z,118.29694444444445,13,7,2,2,0,0,1,118.29694444444445,13,7,2,2,0,0
1,20152729052729-806,0,2015-10-29T17:27:29Z,2015-10-29T18:04:01Z,0.6088888888888889,4,2,0,0,0,0,1,0.6088888888888889,4,2,0,0,0,0
1,20152729052750-787,0,2015-11-29T17:27:50Z,2015-11-29T18:02:31Z,0.5780555555555555,6,2,2,0,0,0,1,0.5780555555555555,6,2,2,0,0,0
1,20152729082705-491,0,2015-09-29T08:27:05Z,2015-09-29T09:36:49Z,1.1622222222222223,10,4,2,2,0,0,1,1.1622222222222223,10,4,2,2,0,0
1,20152729102731-508,0,2015-05-29T10:27:31Z,2015-06-01T15:31:03Z,77.05888888888889,9,3,2,2,0,0,1,77.05888888888889,9,3,2,2,0,0
1,20152729112749-811,0,2015-06-29T11:27:49Z,2015-06-29T12:32:03Z,1.0705555555555555,8,4,2,0,0,0,1,1.0705555555555555,8,4,2,0,0,0
1,20152730022758-606,0,2015-06-30T14:27:58Z,2015-07-02T23:14:25Z,56.774166666666666,17,9,4,2,0,0,1,56.774166666666666,17,9,4,2,0,0
1,20152730062720-372,0,2015-06-30T06:27:20Z,2015-07-01T10:38:36Z,28.18777777777778,6,2,0,2,0,0,1,28.18777777777778,6,2,0,2,0,0
1,20152730062742-90,0,2015-10-30T06:27:42Z,2015-10-30T07:01:20Z,0.5605555555555556,7,3,2,0,0,0,1,0.5605555555555556,7,3,2,0,0,0
1,20152730102714-620,0,2015-06-30T10:27:14Z,2015-07-06T20:25:50Z,153.97666666666666,5,1,0,2,0,0,1,153.97666666666666,5,1,0,2,0,0
1,20152731032706-323,0,2015-08-31T15:27:06Z,2015-09-01T18:38:56Z,27.197222222222226,11,5,2,2,0,0,1,27.197222222222226,11,5,2,2,0,0
1,20152731082747-677,0,2015-07-31T08:27:47Z,2015-08-01T07:27:33Z,22.996111111111112,6,2,0,2,0,0,1,22.996111111111112,6,2,0,2,0,0
1,20152731092708-712,0,2015-05-31T21:27:08Z,2015-05-31T22:26:57Z,0.9969444444444444,9,5,2,0,0,0,1,0.9969444444444444,9,5,2,0,0,0
1,20152731112735-564,0,2015-05-31T11:27:35Z,2015-06-04T13:30:16Z,98.0447222222222,6,2,0,2,0,0,1,98.0447222222222,6,2,0,2,0,0
1,20152801042854-889,0,2015-09-01T16:28:54Z,2015-09-04T23:26:10Z,78.95444444444445,11,5,2,2,0,0,1,78.95444444444445,11,5,2,2,0,0
1,20152801052822-733,0,2015-08-01T17:28:22Z,2015-08-05T15:03:45Z,93.58972222222222,12,6,2,2,0,0,1,93.58972222222222,12,6,2,2,0,0
1,20152801072801-74,0,2015-07-01T07:28:01Z,2015-07-17T08:58:08Z,385.50194444444446,10,4,2,2,0,0,1,385.50194444444446,10,4,2,2,0,0
1,20152801082834-605,0,2015-09-01T08:28:34Z,2015-09-02T15:27:12Z,30.977222222222224,9,3,2,2,0,0,1,30.977222222222224,9,3,2,2,0,0
1,20152801122825-147,0,2015-09-01T12:28:25Z,2015-09-01T12:57:04Z,0.4775,3,1,0,0,0,0,1,0.4775,3,1,0,0,0,0
1,20152802022845-769,0,2015-07-02T14:28:45Z,2015-07-02T15:57:50Z,1.4847222222222223,11,5,2,2,0,0,1,1.4847222222222223,11,5,2,2,0,0
1,20152802042836-36,0,2015-06-02T04:28:36Z,2015-06-02T04:49:13Z,0.3436111111111111,2,0,0,0,0,0,1,0.3436111111111111,2,0,0,0,0,0
1,20152802072821-970,0,2015-06-02T07:28:21Z,2015-06-02T09:09:35Z,1.6872222222222222,11,5,2,2,0,0,1,1.6872222222222222,11,5,2,2,0,0
1,20152802112850-57,0,2015-06-02T11:28:50Z,2015-06-03T14:18:21Z,26.825277777777778,5,1,0,2,0,0,1,26.825277777777778,5,1,0,2,0,0
1,20152803082807-792,0,2015-08-03T08:28:07Z,2015-08-04T13:57:06Z,29.483055555555556,16,8,4,2,0,0,1,29.483055555555556,16,8,4,2,0,0
1,20152804012856-644,0,2015-10-04T13:28:56Z,2015-10-04T15:32:06Z,2.0527777777777776,16,8,4,2,0,0,1,2.0527777777777776,16,8,4,2,0,0
1,20152804022809-547,0,2015-08-04T14:28:09Z,2015-08-04T16:05:32Z,1.6230555555555555,12,6,2,2,0,0,1,1.6230555555555555,12,6,2,2,0,0
1,20152804062818-72,0,2015-06-04T06:28:18Z,2015-06-04T14:22:42Z,7.906666666666666,9,3,2,2,0,0,1,7.906666666666666,9,3,2,2,0,0
1,20152805012826-73,0,2015-08-05T13:28:26Z,2015-08-09T13:07:25Z,95.64972222222222,12,6,2,2,0,0,1,95.64972222222222,12,6,2,2,0,0
1,20152805042806-342,0,2015-08-05T16:28:06Z,2015-08-05T17:38:08Z,1.1672222222222222,9,3,2,2,0,0,1,1.1672222222222222,9,3,2,2,0,0
1,20152805062805-519,0,2015-07-05T06:28:05Z,2015-07-09T08:43:43Z,98.26055555555556,6,2,0,2,0,0,1,98.26055555555556,6,2,0,2,0,0
1,20152805092834-132,0,2015-07-05T09:28:34Z,2015-07-05T10:58:01Z,1.4908333333333332,12,6,2,2,0,0,1,1.4908333333333332,12,6,2,2,0,0
1,20152805102823-890,0,2015-06-05T10:28:23Z,2015-06-06T13:43:41Z,27.255000000000003,6,2,0,2,0,0,1,27.255000000000003,6,2,0,2,0,0
1,20152805122808-640,0,2015-09-05T12:28:08Z,2015-09-05T13:46:55Z,1.3130555555555556,12,6,2,2,0,0,1,1.3130555555555556,12,6,2,2,0,0
1,20152806082844-502,0,2015-09-06T08:28:44Z,2015-09-07T18:42:56Z,34.236666666666665,9,3,2,2,0,0,1,34.236666666666665,9,3,2,2,0,0
1,20152807062821-864,0,2015-06-07T06:28:21Z,2015-06-10T10:04:53Z,75.60888888888888,7,3,0,2,0,0,1,75.60888888888888,7,3,0,2,0,0
1,20152807082801-714,0,2015-05-07T08:28:01Z,2015-05-08T16:03:33Z,31.592222222222222,8,4,0,2,0,0,1,31.592222222222222,8,4,0,2,0,0
1,20152808022859-591,0,2015-08-08T02:28:59Z,2015-08-08T02:58:36Z,0.4936111111111111,7,3,2,0,0,0,1,0.4936111111111111,7,3,2,0,0,0
1,20152808102810-127,0,2015-08-08T10:28:10Z,2015-08-08T12:36:36Z,2.1405555555555558,17,9,4,2,0,0,1,2.1405555555555558,17,9,4,2,0,0
1,20152808102834-790,0,2015-06-08T10:28:34Z,2015-06-08T11:06:49Z,0.6375,5,1,0,2,0,0,1,0.6375,5,1,0,2,0,0
1,20152808122849-523,0,2015-08-08T12:28:49Z,2015-08-08T14:22:25Z,1.8933333333333333,14,6,4,2,0,0,1,1.8933333333333333,14,6,4,2,0,0
1,20152809012804-904,0,2015-06-09T01:28:04Z,2015-06-09T02:16:05Z,0.8002777777777778,7,3,2,0,0,0,1,0.8002777777777778,7,3,2,0,0,0
1,20152809032822-774,0,2015-06-09T15:28:22Z,2015-07-01T14:37:41Z,527.1552777777778,12,6,2,2,0,0,1,527.1552777777778,12,6,2,2,0,0
1,20152809082800-369,0,2015-08-09T08:28:00Z,2015-08-09T10:05:27Z,1.6241666666666668,14,6,4,2,0,0,1,1.6241666666666668,14,6,4,2,0,0
1,20152810052855-807,0,2015-07-10T17:28:55Z,2015-07-13T22:27:17Z,76.97277777777778,5,1,0,2,0,0,1,76.97277777777778,5,1,0,2,0,0
1,20152810102803-808,0,2015-07-10T10:28:03Z,2015-07-10T12:08:29Z,1.673888888888889,4,0,2,0,0,0,1,1.673888888888889,4,0,2,0,0,0
1,20152810102819-458,0,2015-07-10T10:28:19Z,2015-07-10T14:03:41Z,3.5894444444444447,4,0,2,0,0,0,1,3.5894444444444447,4,0,2,0,0,0
1,20152810102828-459,0,2015-07-10T10:28:28Z,2015-07-10T16:29:15Z,6.013055555555556,4,0,2,0,0,0,1,6.013055555555556,4,0,2,0,0,0
1,20152811032834-706,0,2015-10-11T15:28:34Z,2015-10-11T15:57:59Z,0.49027777777777776,4,2,0,0,0,0,1,0.49027777777777776,4,2,0,0,0,0
1,20152811042814-583,0,2015-08-11T04:28:14Z,2015-08-11T05:01:53Z,0.5608333333333333,7,3,2,0,0,0,1,0.5608333333333333,7,3,2,0,0,0
1,20152811062804-277,0,2015-07-11T18:28:04Z,2015-07-11T19:35:28Z,1.1233333333333333,9,5,2,0,0,0,1,1.1233333333333333,9,5,2,0,0,0
1,20152811062827-515,0,2015-07-11T06:28:27Z,2015-07-11T08:24:50Z,1.9397222222222221,16,8,4,2,0,0,1,1.9397222222222221,16,8,4,2,0,0
1,20152811072856-634,0,2015-07-11T07:28:56Z,2015-07-13T14:24:33Z,54.926944444444445,6,2,0,2,0,0,1,54.926944444444445,6,2,0,2,0,0
1,20152811092825-833,0,2015-07-11T09:28:25Z,2015-07-15T13:21:12Z,99.87972222222223,10,4,2,2,0,0,1,99.87972222222223,10,4,2,2,0,0
